service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note,support_summary,support_amount_type,support_note
142000000089,온누리상품권 가맹점 등록 지원,전통시장 내 상인 등에게 온누리상품권 취급이 가능하도록 등록 지원,행정·안전,중소벤처기업부,중앙행정기관,소상공인,현금||현금(감면),방문신청,상시신청,,,중소기업통합콜센터/1357,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000089,,,,,제한없음,,,,,,제한없음,,,,,[],['자영업자'],전통시장 및 상점가 내에서 사업을 영위하고 있는 상인 또는 상인조직,,기타,[],[],가맹시장 자격요건,,특정지역,['해당지역'],,,해당지역 관할 지방중소벤처기업청에 등록된 기업 또는 종사자,,,,
142000000090,장애인 기업 시제품제작 지원,장애인 및 기업에게 제품디자인 및 시제품모형제작에 소요되는 비용 일부 지원,고용·창업,중소벤처기업부,중앙행정기관,소상공인,현금,방문신청,3월~4월,15000000.0,25000000.0,(재)장애인기업종합지원센터/02-2181-6535,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000090,,,,,제한없음,,,,,,제한없음,,창업자,,,['장애인'],['창업자'],"장애인 예비창업자, 장애인기업",,평가,[],[],우수자 선정 기준,,전국,[],,,,,,,
142000000098,수출 중소기업 융자 지원(신시장진출지원자금),수출 유망 중소기업에 자금지원으로 글로벌화 촉진 및 수출 인프라 조성 지원,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금(융자),직접입력,접수기관 별 상이,500000000.0,3000000000.0,중소벤처기업진흥공단/055-751-9544,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000098,,,,,제한없음,,,,,,제한없음,,,,,[],[],"내수기업수출기업화: 수출실적 10만불 미만 중소기업, 1불~10만불 미만의 수출실적이 있는 기업, 전자상거래를 활용한 생산품(용역, 서비스 포함) 수출 실적 보유(준비중 포함) 또는 중기부 '전자상거래활용사업'에 참여 중인 기업, 기타 정부 및 지자체 수출지원사업 참여기업(사업 기간 또는 사업종료 후 1년 이내) 및 수출 관련 지정제도 선정기업(유효기간 이내), '수출지원기반활용(수출바우처사업) 참여기업', '브랜드K' 인증기업 등, 기술 수출 실적을 보유(협약, 계약 포함)한 중소기업, 수출기업글로벌화: 수출실적 10만불 이상 중소기업, 최근 1년간 10만불 이상의 수출실적 보유기업, 백신, 바이오, 반도체 등 혁신성장분야 중소기업, 기술 수출 실적을 보유(협약, 계약 포함)한 중소기업",,서류심사,[],[],"2024년 중소기업 정책자금 융자공고 상 융자제한기업 등 제외. 융자제한기업: 최근 5년 이내 정책자금을 3회 이상 지원받은 기업 등. 예외자금 및 방식: 긴급경영안정자금, 스케일업금융('22년까지 투융자복합금융), 재도약지원자금, 매출채권팩토링, 동반성장네트워크론, 이차보전 소재·부품·장비 강소기업 100, 스타트업 100, 경쟁력위원회 추천기업, 중기부 신산업 스타트업 육성 선정기업. 신규지원 시 예외대상: 최근 1년간 수출실적 30만 달러 이상 기업('24년에 한함), 소재 부품 장비 강소기업 100, 스타트업 100, 경쟁력 강화위원회 추천기업, 중기부 신산업 스타트업 육성 선정기업",,전국,[],,,,,,,
142000000099,청년전용창업자금,"만39세 이하청년(대출한도: 기업당 1억원, 제조업 및 중점지원분야 영위기업 2억원)",고용·창업,중소벤처기업부,중앙행정기관,소상공인||법인/시설/단체,현금(융자),기타 온라인신청,접수기관 별 상이,100000000.0,200000000.0,중소벤처기업진흥공단 창업지원처/055-751-9836,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000099,39.0,39.0,세,,있음,,,,,,제한없음,청년,창업자,,,[],[],"대표자가 만 39세 이하로 사업 개시일로부터 3년 미만(신청, 접수일 기준)인 중소기업 및 창업을 준비 중인 자(최종 융자 시점에는 사업자등록 필요)",,서류심사,[],[],"융자제한기업: 최근 5년 이내 정책자금을 3회 이상 지원받은 기업 등 (예외자금,방식) 긴급경영안정자금, 스케일업금융('22년까지 투융자복합금융),재도약지원자금, 매출채권팩토링, 동반성장네트워크론, 이차보전 소재·부품·장비 강소기업 100·스타트업 100·경쟁력위원회 추천기업, 중기부 신산업 스타트업 육성 선정기업 (신규지원 시 예외대상) 최근 1년간 수출실적 30만 달러 이상 기업('24년에 한함), 소재 부품 장비 강소기업 100, 스타트업 100, 경쟁력 강화위원회 추천기업, 중기부 신산업 스타트업 육성 선정기업",,사업장,[],3.0,년,"사업장 내 기숙사 등 복리후생 관련 복지시설 포함, 건축허가가 확정된 사업용 부지 및 산업단지 등 계획입지의 입주계약자 중 6개월 이내 건축착공 가능",자가 사업장 확보를 위한 자금은 기업당 3년 이내 1회로 지원 한정,,,
142000000115,중소·벤처기업 M&A 활성화 지원,"중소·벤처기업을 대상으로 M&A 상담자문비용, 매칭 등을 지원",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,기타 온라인신청,상시신청,,,한국벤처캐피탈협회/02-3017-7046,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000115,,,,,제한없음,,,,,,제한없음,,,,,[],[],M&A를 희망하는 중소·벤처기업,,서류심사,[],[],M&A를 희망하는 법인기업에 한함,,전국,[],,,,,,,
142000000116,대·중소 기업 동반진출 지원,"중소기업 대상으로 한류연계, 해외홈쇼핑방송, 해외거점 등을 활용한 해외진출을 지원",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타||현금,기타 온라인신청,사업 공고문 참고,,,대중소기업농어업협력재단 판로지원부/02-368-8760,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000116,,,,,제한없음,,,,,,제한없음,,,,,[],[],중소기업기본법 제2조에 따른 중소기업,,서류심사,['서류'],[],서류 심사 결과에 따라 대면평가 진행,,해외,[],,,한류 마케팅 및 해외진출을 위한 기업 활동에 관련된 조건,,,,
142000000121,수출컨소시엄 지원 (업종별 중소기업 해외전시회 참여),중소기업 관련 업종간 컨소시엄을 구성하여 해외 진출 지원,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,기타 온라인신청,사업 공고문 참고,,,중소기업중앙회 무역촉진부/02-2124-3290,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142000000121,,,,,제한없음,,,,,,제한없음,,,,,[],[],"업종별 중소기업 단체(조합, 협회 등) 및 중소기업 지원 유관기관이 주관하여 참여",,서류심사,[],[],심의조정위원회를 통해 최종 선정,,전국,[],,,,,,,
142100000003,공공연 연구인력 파견지원사업,중소기업에 파견한 공공연구기관 인력의 인건비 지원,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,기타 온라인신청,상시신청,,,국가과학기술연구회/044-287-7386||국가과학기술연구회/044-287-7258,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000003,,,,,제한없음,,,,,,제한없음,,,,,[],"['출연연', '전문연', '기업부설연구소']","공공연구기관 소속 연구인력, 기업부설연구소(또는 연구전담부서)를 보유한 기술혁신형 또는 경영혁신형 중소기업, 벤처기업",,서류심사,"['이력서', '연구성과서']","['연구 역량', '기술 혁신성']","지원인력은 공공연구기관 소속 연구인력이어야 하며, 지원기업은 기업부설연구소 또는 연구전담부서를 보유한 중소기업이어야 함",,전국,[],,,,,,,
142100000004,신진연구인력 채용지원,"이공계 학·석·박사 신진 연구인력의 연봉 지원(최대3년, 기준연봉의 50%지원)",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,기타 온라인신청,2024-2-5 ~2024-3-6,32000000.0,60000000.0,한국산업기술진흥협회/02-3460-9083||한국산업기술진흥협회/02-3460-9084,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000004,39.0,39.0,세,,있음,,,,,,제한없음,청년,취업자,대학원,무관,[],[],"이공계 학.석․박사 학위취득 후 5년 이내자(당해연도 학위취득 예정자 포함) * 사업공고일 기준 만 39세 이하인 자로 연령제한 ** 신청기업 대표자는 연구인력으로 신청 불가, 기업부설연구소(연구전담부서)를 보유한 중소기업",,서류심사,[],[],"이공계 학.석․박사 학위취득 후 5년 이내자(당해연도 학위취득 예정자 포함), 사업공고일 기준 만 39세 이하인 자, 신청기업 대표자는 연구인력으로 신청 불가, 기업부설연구소(연구전담부서)를 보유한 중소기업",,전국,[],,,,,,,
142100000005,고경력 연구인력 채용지원,"중소기업에 고경력 연구 인력 채용지원(연 최대 5,000만원 한도)",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,기타 온라인신청,2024-2-5 ~2024-3-6,50000000.0,50000000.0,한국산업기술진흥협회/02-3460-9088||한국산업기술진흥협회/02-3460-9089,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000005,,,,,제한없음,,,,,,제한없음,,취업자,대졸,무관,[],[],"(지원인력) 기업‧공공연‧대학 등의 연구경력 학사 14년, 석사 10년, 박사 5년 이상 경력자 / (지원기업) 기업부설연구소(연구전담부서)를 보유한 중소기업",,서류심사,[],[],"지원인력은 출연연, 전문연 등 공공연구기관 소속 연구인력이어야 함. 지원기업은 기업부설연구소(연구전담부서)를 보유한 중소기업이어야 함.",,전국,[],,,,,,,
142100000007,기술보증 지원,신기술사업자에게 자금 공급(같은 기업당 최고한도 30억원),고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금(융자),방문신청,상시신청,3000000000.0,3000000000.0,기술보증기금 기술보증부/051-606-7462,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000007,,,,,제한없음,,,,,,제한없음,,,,,[],[],신기술사업을 영위하는 중소기업 또는 신기술사업을 영위하는 총자산액이 5천억원 미만인 기업 또는 산업기술연구조합 육성법에 따른 산업기술연구조합,,기술평가,[],['기술사업평가등급 B 이상'],기술사업평가등급 B 이상 이상 필요,원칙에 따라 기술평가를 통해 선정,전국,[],,,,,,,
142100000008,보증연계투자 지원,신기술사업자에게 자금 공급(최고한도 30억원),고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,방문신청,접수기관 별 상이,3000000000.0,20000000000.0,기술보증기금 벤처혁신금융부/051-606-7648,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000008,,,,,제한없음,,,,,,제한없음,,창업자,,,[],[],기술보증관계가 성립한 창업·기술혁신 중소기업,,동일,[],[],지원자의 대상이 지원 대상과 동일해야 함,,전국,[],,,,,,,
142100000009,여성기업확인서 출력,여성기업확인서 소지자를 위한 증명서 출력서비스 지원,행정·안전,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,기타 온라인신청,수시,100000000.0,100000000.0,[smpp시스템 관련]중소기업유통센터 공공구매지원센터/042-712-5631||[여성기업확인서 관련]여성경제인협회/02-2038-8953,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000009,,,,,제한없음,,,,,,제한없음,,,,,['여성기업'],[],1억원 이하 공공구매 시 여성기업임을 확인하는 서류로서 공공구매종합정보망(SMPP)에 등록해야 출력 서비스됨,,현장실태조사,[],[],여성기업법에 따른 여성 대표자가 실질적으로 경영하는지 확인,,전국,[],,,,,,,
142100000010,장애인기업확인서 출력,장애인기업확인서 소지자를 위한 증명서 출력서비스 지원,행정·안전,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,기타 온라인신청,수시,100000000.0,100000000.0,[smpp시스템관련] 중소기업유통센터 공공구매지원센터/042-712-5631||[장애인기업확인서관련] 장애인종합지원센터/1588-6072,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000010,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],[],1억원 이하 공공구매 시 장애인기업임을 확인하는 서류로서 공공구매종합정보망(SMPP)에 등록해야 출력 서비스됨,,현장실태조사,[],[],장애인기업법에 의한 장애인 대표자가 실질적으로 경영하는지 확인,,전국,[],,,,,,,
142100000011,전자상거래수출시장진출,"글로벌 쇼핑몰 입점, 자사몰육성, 온라인전시관 등",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타||현금,기타 온라인신청,수시접수,,,중소벤처기업부 글로벌성장정책과/044-204-7504,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000011,,,,,제한없음,,,,,,제한없음,,,,,[],[],중소기업기본법 제2조의 규정에 따른 중소기업,,서류심사,['사업계획서'],"['온라인수출 실적', '일자리']",항목별 평가,,전국,[],,,,,,,
142100000014,장애인기업확인서 발급,장애인기업 확인서 발급,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,기타 온라인신청,연중수시,,,(재)장애인기업종합지원센터/02-2181-6540,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000014,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],[],장애인기업활동촉진법 2조 2호 기준 해당 기업,,서류심사,['장애인기업 확인 요령 확인서'],['장애인기업 확인 요령 충족 여부'],장애인기업 확인 요령에 따라 확인기준 충족 및 확인서 발급받은 기업,,전국,[],,,,,,,
142100000015,장애인 창업점포 지원사업,○ 부동산 임차 보증금(1억 3천만원 한도 내 최대 5년간 지원),고용·창업,중소벤처기업부,중앙행정기관,소상공인,기타,방문신청,3월,,,(재)장애인기업종합지원센터/02-2181-6536,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000015,,,,,제한없음,,,,,,제한없음,,창업자,,,['장애인'],[],"장애인 예비창업자, 업종전환 희망 장애인기업",,평가,[],[],우수자 선정 기준,,전국,[],,,,,,,
142100000016,발달장애인 가족창업 특화사업장 구축지원 사업,발달장애인과 가족의 경제적 자립 및 돌봄 부담 완화,고용·창업,중소벤처기업부,중앙행정기관,개인,기타,방문신청,2월,,,(재)장애인기업종합지원센터/02-2181-6521,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000016,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],[],"발달장애인과 가족(보호자, 후견인)",,평가,[],[],우수자 선정 기준을 충족하는 자,,전국,[],,,,,,,
142100000017,장애인기업 MAS 컨설팅 및 등록 지원,"MAS 등록 컨설팅, 입찰 컨설팅",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,방문신청,4월,,,(재)장애인기업종합지원센터/02-2181-6531,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000017,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],[],장애인기업,,평가,[],[],우수자 선정 기준,,전국,[],,,,,,,
142100000018,장애인기업 판로지원시스템 운영,장애인기업의 제품과 관심분야에 따른 맞춤형 입찰정보를 제공,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,직접입력,연중수시,,,(재)장애인기업종합지원센터/02-2181-6531,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000018,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],[],,,서류심사,[],[],장애인 기업인 경우에는 장애인 창업자 또는 장애인 근로자가 우선 선정됩니다.,,전국,[],,,,,,,
142100000019,기술인증 및 마케팅 지원,장애인기업이 국내외 인증획득과 마케팅지원에 직접적으로 소요되는 비용의 80%한도로 지원,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,방문신청,3월,,,(재)장애인기업종합지원센터/02-2181-6535,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000019,,,,,제한없음,,,,,,제한없음,,,,,['장애인'],[],장애인기업,,평가,[],['우수자 선정 기준'],우수자 선정을 위한 세부 기준 포함,,전국,[],,,,,,,
142100000020,1인 사업자 보조공학기기 지원,1인 장애인기업 사업주(대표자) 대상 보조공학기기,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금,방문신청,3~4월,,,(재)장애인기업종합지원센터/02-2181-6531,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000020,,,,,제한없음,,,,,,제한없음,,창업자,,,['장애인'],[],1인 중증장애인 사업주,,평가,[],[],우수자 선정 기준,,전국,[],,,,,,,
142100000022,원스톱기업애로종합지원,"단순상담부터 컨설팅까지 원스톱으로 예비창업자, 소상공인, 중소기업의 애로사항을 해결",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타(교육),기타 온라인신청||방문신청,상시신청,,,중소벤처기업부 정보화담당관실/044-204-7378,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000022,,,,,제한없음,,,,,,제한없음,,창업자,,,[],"['소상공인', '예비창업자', '중소기업', '벤처기업']","1357중소기업통합콜센터, 기업애로전문상담, 현장클리닉 - 중소기업기본법 제2조에 의한 소기업 - 예비창업자",,서류심사,[],[],"소상공인, 예비창업자, 중소기업, 벤처기업 대상",,전국,[],,,,,,,
142100000024,대한민국 동행축제,"○ 온라인쇼핑몰 기획전, 오프라인 판촉전 등 입점 및 판매·홍보 지원",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,기타 온라인신청,(1차) 2024.3월중 (2차) 2024.7월중,,,소비촉진총괄기획팀 곽서원 대리/02-6678-9882,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000024,,,,,제한없음,,,,,,제한없음,,,,,[],['소상공인'],동행축제 기간 대폭적인 할인판매를 통해 집약적인 판매 성과를 창출하고자 하는 국내 B2C 제품 취급 중소기업,,서류심사,['중소기업확인서(또는 소상공인확인서)'],"['온라인 상세페이지 보유', '국내 중소기업 보유', '동행축제 기간 중 할인율 조정 가능', '온라인쇼핑몰 적합']","부도, 휴·폐업, 국세·지방세 체납, 금융기관 채무불이행 제외, 수입제품, 주류, 의약품, 소프트웨어, 원·부·중간재자류 제외",지원 제외 기업 및 세부 사항은 자세한 안내 필요,전국,[],,,,,,,
142100000026,"글로벌 강소기업 1,000+ 프로젝트","해외마케팅, 금융보증, R&D 등 지원사업 우대를 통해 수출 선도기업으로 육성",고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,기타,기타 온라인신청,2025.01.07~2025.01.23,,,중소벤처기업부/044-204-7504,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000026,,,,,제한없음,,,,,,제한없음,,취업자,,,[],['중소기업'],직전년도 수출실적이 10만불 이상인 수출 중소기업,,글로벌역량진단 결과 점수 고득점 순,[],"['신시장 개척능력', '성장가능성']",고득점 순으로 선정,,전국,[],,,,,,,
142100000030,중소기업 회사채 발행 지원(스케일업금융),성장 잠재력은 있으나 자체 신용으로는 회사채 발행이 어려운 중소기업에 자산유동화방식으로 지,고용·창업,중소벤처기업부,중앙행정기관,법인/시설/단체,현금(융자),직접입력,접수기관 별 상이,12000000000.0,12000000000.0,중소벤처기업진흥공단 융합금융처/02-2130-1423,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000030,,,,,제한없음,,,,,,제한없음,,,,,[],[],중소기업 기본법 상의 중소기업 중 신용평가 B+등급 이상인 기업 - '주식회사 등의 외부감사에 관한 법률'에 따른 외부감사 수감 기업,,동일,[],[],지원자의 지원 대상이 해당 사업의 지원 대상과 동일해야 함,,전국,[],,,,,,,
142100000031,중소기업 매출채권팩토링 지원,중소벤처기업 보유 매출채권의 조기 유동화를 지원하여 중소벤처기업의 성장을 촉진,고용·창업,중소벤처기업부,중앙행정기관,개인||법인/시설/단체,현금(융자),기타 온라인신청,연중(예산 소진 시),1000000000.0,3000000000.0,중소벤처기업진흥공단 융합금융처/02-3211-5602,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000031,,,,,제한없음,,,,,,제한없음,,,,,[],[],중소기업기본법 상의 중소기업,,동일,[],[],지원자의 대상이 지원 대상과 동일해야 함,,전국,[],,,,,,,
142100000035,전통시장 안전관리패키지,전통시장 안전 시설물 개선 및 지원,행정·안전,중소벤처기업부,중앙행정기관,소상공인,시설이용,기타 온라인신청,연 2-3회 공고기간 존재,,,중소벤처기업부/044-204-7898,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000035,,,,,제한없음,,,,,,제한없음,,,,,[],"['상가주인', '전통시장 영업자']",전통시장·상점가·골목형상점가·상권활성화구역으로서 안전관리패키지를 신청 및 민간화재보험 및 화재공제 가입률이 일정 기준 이상인 곳,"전통시장 내 개별점포의 전기안전등급 D,E등급인 경우 '전기부문'만 신청 가능",서류심사,"['안전관리패키지 신청증명서', '민간화재보험 및 화재공제 가입증명서']","['영업점포 안전관리패키지 신청 비율', '영업점포 민간화재보험 및 화재공제 가입률']","전통시장 내 영업점포의 안전관리패키지 신청률이 30% 이상 또는 100개 이상이어야 하며, 민간화재보험 및 화재공제 가입률은 45% 이상이어야 함. 다만, 전통시장 화재안전점검 결과가 D 또는 E등급인 시장은 안전관리패키지 신청률이 20% 이상이어야 함.",,전국,[],,,,,,,
142100000037,청년상인육성지원사업,"교육, 공동마케팅, 컨설팅, 등",보육·교육,중소벤처기업부,중앙행정기관,소상공인,기타(교육),기타 온라인신청,접수기관 별 상이,,,중소벤처기업부/044-204-7893,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/142100000037,39.0,39.0,세,,있음,,,,,,제한없음,청년,창업자,무관,무관,[],['상인'],"청년몰 활성화, 청년상인도약지원, 청년상인창업지원",,서류심사,[],[],"활성화 최대 4억원, 청년상인 육성 최대 50백만원, 기초지자체 재정자주도에 따라 국비 차등 지원(40~60%)",,전국,[],,,,,,,
148000000003,중소환경기업 사업화 지원,"환경분야 예비창업자, 창업기업, 성장창업기업, 중소환경기업 대상 사업화 자금 등 지원",문화·환경,환경부,중앙행정기관,법인/시설/단체,기타(교육)||기타(상담)||현금,기타 온라인신청,접수기관 별 상이,300000000.0,600000000.0,한국환경산업기술원 녹색융합클러스터운영단 창업사업화실/032-540-2137||한국환경산업기술원 녹색융합클러스터운영단 창업사업화실/032-540-2141||한국환경산업기술원 녹색융합클러스터운영단 창업사업화실/032-540-2144,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/148000000003,39.0,39.0,세,,없음,,,,,,제한없음,청년,창업자,무관,무관,[],[],"환경분야 예비창업자, (성장)창업기업(7년 이내), 녹색산업분야를 영위하는 39세 이하의 (예비)청년창업기업",,종합평가,"['사업계획서', '자격요건 확인서', '증빙서류']","['기술성', '사업성', '시장성']","부도, 파산, 회생절차 중인 기업 제외, 국세 및 지방세 체납 중인 기업 제외, 금융 불량거래처로 규제 중인 기업 제외, 휴폐업 중인 기업 제외, 환경 관련 법규 위반으로 범칙금 및 행정처분을 받은 기업 제외(최근 1년 내), 동일 사업 계획으로 정부의 지원을 받은 기업 제외, 환경기술 개발사업에 참여 중인 기업 제외, 사업화 목적이 아닌 연구개발 목적인 기업 제외, 최근 2년 연속 자본잠식 50% 이상인 기업 제외","에코스타트업 지원(기후테크 IP) 트랙은 특허기술이전 등이 조건이므로, 추가적인 요건이 적용됨",전국,[],,,,,,,
149200005006,청년 일경험 지원,다양한 양질의 일경험 제공을 통해 청년의 직무탐색 및 직무역량 강화 지원,고용·창업,고용노동부,중앙행정기관,개인,현금,기타 온라인신청,사업공고에 따름,,,고용노동부 통합고용정책국 청년고용정책관 청년취업지원과/044-202-7492||제주특별자치도 경제활력국 고용센터(제주)/064-710-4605,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/149200005006,15.0,34.0,세,,있음,,,,,,제한없음,청년,미취업,,,[],[],고용보험 피보험자 10인 이상 기업,"전국단위 경제단체, 비영리법인 등",서류심사,"['이력서', '자기소개서']","['학력', '자격증 보유 여부']",만 15세~34세 이하 미취업 청년 및 고용보험 피보험자 10인 이상 기업,운영기관 사업공고에 따라 운영기관 선정,전국,[],,,,,,,
149200005007,국민취업지원제도,"직업훈련, 일경험, 복지 프로그램 연계 등 취업지원서비스 제공 및 생계안정 지원",고용·창업,고용노동부,중앙행정기관,개인,기타(상담)||현금,기타 온라인신청||방문신청,상시신청,900000.0,900000.0,고용노동부 고객상담센터/1350,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/149200005007,15.0,69.0,세,,있음,중위소득,60.0,,,,없음,전연령,구직자,,,[],[],"15세~69세 구직자 중 중위소득 60% 이하, 재산 4억 이하(15~34세 청년은 재산 5억원 이하)이면서, 최근 2년 이내 100일 또는 800시간 이상의 취업경험이 있는 분",,서류심사,[],[],"15세~69세 구직자 중 중위소득 60% 이하, 재산 4억 이하(15~34세 청년은 재산 5억원 이하)이면서, 최근 2년 이내 100일 또는 800시간 이상의 취업경험이 있는 분",,전국,[],,,,,,,
149200005016,청년일자리도약장려금,"5인이상 기업에서 취업애로청년을 정규직 채용, 6개월이상 고용유지 시 지원금 지원",고용·창업,고용노동부,중앙행정기관,법인/시설/단체,현금,기타 온라인신청,2025-01-01~2025-12-31,4800000.0,7200000.0,고용노동부 고객상담센터/1350,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/149200005016,34.0,34.0,세,,있음,,,,,,제한없음,청년,취업자,고졸,무관,"['취업애로청년', '고졸이하 학력', '고용촉진장려금 대상', '국민취업지원제도 참여자', '청년도전지원사업 수료자', '자립준비청년', '폐자영업자']","['빈일자리 업종', '우선지원대상기업']","취업애로청년을 정규직으로 채용하고 6개월 이상 고용유지 시 기업에 1년간 최대 720만원 지원, 빈일자리 업종의 우선지원대상기업에서 청년을 정규직으로 채용 후 6개월 이상 고용유지시 최장 1년간 최대 720만원 지원, 해당 빈일자리 기업에서 18개월 이상 재직한 청년에게 최대 480만원을 지원",,서류심사,[],[],"기업 - 사업참여 신청 직전 월부터 이전 1년간 평균 고용보험 피보험자수가 5인 이상, 특정 산업 및 기업 유형은 1인 이상도 가능 / 취업애로청년 - 채용일 기준 4개월 이상 실업상태인 만 15-34세 청년 중 고졸이하 학력이나 최종학교 졸업 후 고용보험 가입기간 1년 미만인 청년 제외","고용촉진장려금 대상, 국민취업지원제도 참여자, 청년도전지원사업 수료자, 자립준비청년, 폐자영업자 등은 실업기간이 4개월 미만이어도 지원",전국,[],,,,,,,
154300000321,귀농귀촌종합센터 운영,"(예비)귀농·귀촌인에게 상담,교육,홍보등 귀농·귀촌 플랫폼 운영",보육·교육,농림축산식품부,중앙행정기관,개인,기타||민원||상담/법률지원,기타 온라인신청||방문신청,접수기관 별 상이,,,귀농귀촌종합센터/1899-9097,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/154300000321,,,,,제한없음,,,,,,제한없음,무관,무관,무관,무관,[],"['농업인', '어업인']",(예비) 귀농·귀촌인,,서류심사,[],[],지원대상과 동일해야 함,,전국,[],,,,,,,
154300000329,식생활교육 지원,전 국민대상 식생활교육을 지원하기 위한 사업 추진,보육·교육,농림축산식품부,중앙행정기관,개인,기타(교육),방문신청,사업공고에 따름,,,식생활교육지원센터/031-8019-8162,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/154300000329,5.0,5.0,세,,제한없음,,,,,,제한없음,"영유아, 청소년, 청년, 노인 등 전 국민 대상",,,,[],[],,,서류심사,[],[],"만 3~5세 유아와 학부모, 20~30대 청년 1인가구 및 전 국민",,전국,[],,,,,,,
154300000330,바른 식생활교육 지원(지자체사업),"영유아, 청소년, 취약계층 등 각 지역주민에게 알맞은 바른 식생활교육 지원",보육·교육,농림축산식품부,중앙행정기관,개인,기타(교육),방문신청,각 지자체 지원센터(식생활교육네트워크 또는 종합식생활지원센터) 문의 필요,,,식생활소비정책과/044-201-2273,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/154300000330,5.0,5.0,세,,제한없음,,,,,,제한없음,"영유아, 청소년, 청년, 노인, 취약계층 등 각 지역주민",,,,['취약계층'],,,,서류심사,[],[],"만 3~5세 유아와 학부모, 20~30대 청년 1인가구 및 전국민 대상",,전국,[],,,"영유아, 청소년, 취약계층 등 각 지역주민에게 알맞은 바른 식생활교육을 제공하는데 필요한 조건",식생활교육을 위한 다양한 프로그램 및 교육 방법이 포함되어 있음,,,
