service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,support_desc,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note
119200000073,어업인및어업인후계자교육지원(수산업경영인교육),어업인 종사자 등에게 후계어업인력을 육성할 무상 교육 프로그램 제공,농림축산어업,해양수산부,중앙행정기관,개인,기타(교육),"○ 교육비 : 무상교육 ○ 교육내용 및 방법 - 교육일수/방법 : 1회 2일간(14시간)/소집, 집체교육 - 교수요목 : 수산시책, 양식, 어선어업 주요기술, 인터넷교육 등 - 교과운영 : 지역 사무소별 세부교과편성(강의, 실습, 토론, 견학 등) 집행 ○ 교육제공 방법 : 관할 시도 수산사무소의 교육계획 공고 등에 따라 사전에 교육 참여 신청(유선 또는 방문)",방문신청,매년 초 지자체별 모집공고,,,지자체 수산기술보급기관/044-200-5464,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000073,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],"어업인 및 어업에 종사하고자 하는 자, 수산업경영인(어업인 후계자) 등",,교육계획에 따라 선정,[],[],해당 광역 시도 수산사무소의 교육계획에 따라 선정 가능,,전국,[],2.0,일,"교육일수/방법: 1회 2일간(14시간)/소집, 집체교육 - 교수요목: 수산시책, 양식, 어선어업 주요기술, 인터넷교육 등 - 교과운영: 지역 사무소별 세부교과편성(강의, 실습, 토론, 견학 등) 집행","교육비는 무상교육이며, 교육제공 방법은 관할 시도 수산사무소의 교육계획 공고 등에 따라 사전에 교육 참여 신청(유선 또는 방문)"
119200000074,천일염 장기저장시설 설치지원,천일염 생산자 등을 대상으로 천일염장기저장시설 설치 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,"○ 천일염장기저장시설 지원(지원조건 : 국비 30%, 지방비 30%, 자담 40%)",방문신청,지자체 사업 공고시,,,해당지역 시군구청/관할 지자체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000074,,,,,제한없음,,,,,,제한없음,,,,,[],"['농업인', '어업인']","천일염 생산자, 공기업, 천일염 영농(어)조합법인, 농(어)업회사법인, 농업협동조합, 수산업협동조합, 천일염관련 협동조합, 대한염업조합, 지방자치단체",영농(어)조합법인과 농(어)업회사법인 등 농수산업 관련 법인의 경우 설립 후 운영 실적이 1년 이하인 법인은 지원할 수 없음. 염전에서 전년도 및 당해연도에 농약사용이 적발되거나 잔류농약이 검출된 염전 및 염전생산자와 염전근로자의 자유의사에 어긋나는 근로강요행위가 적발된 염전 및 생산자는 지원대상에서 배제. 「소금산업진흥법」에 따른 천일염 인증을 받은 업체의 경우 우선 지원할 수 있음.,심의회,[],[],시장ㆍ군수가 시ㆍ군 자체적으로 구성된 심의회를 통해 선정,,특정지역,['서울특별시 강남구'],,,아파트 단독주택 등 모든 주택 유형,
119200000076,어촌지도자교육지원,어촌지도자를 대상으로 지도자 양성을 위한 무상교육 프로그램 제공,농림축산어업,해양수산부,중앙행정기관,개인,기타(교육),"○ 교육비 : 무상교육 ○ 교육내용 : 어촌 및 수산업발전 자문, 어촌지역간의 갈등 해소, 수산시책 홍보 및 모니터링, 수산기술 보급 사업 평가 및 자문, 기타 지도자협의회장이 필요하다고 판단하여 부의하는 사항 ○ 수당 : 회의 소집에 참석한 지도자에 한하여 소요경비(수당 등) 지급. 1회 소집시 지급 기준액은 18만원 이내 ○ 교육제공방법 : 지자체 수산사무소장이 어촌계장, 어업계장, 어촌지도자에게 교육계획 통보 및 참석 요청",방문신청,접수기관 별 상이,180000.0,180000.0,지자체 수산기술보급기관/044-200-5464,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000076,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],어촌계장 등 어촌지도자,,교육계획에 따름,[],[],해당 광역 시도 수산사무소의 교육계획에 따라 선정,,어촌 및 수산업발전 관련 지역,[],,,어촌 및 수산업발전 관련 교육 및 활동에 참여하는 지도자에게 해당,"교육비, 수당 및 교육제공 방법이 명시되어 있음"
119200000077,천일염포장재지원,"천일염 생산자, 협동조합 등을 대상으로 천일염포장재를 지원",농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,"○ 천일염포장재 지원(지원조건 : 국비 30%, 지방비 30%, 자담 40%)",방문신청,지자체 사업 공고시,,,해당지역 시군구청/관할 지자체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000077,,,,,제한없음,,,,,,제한없음,,,,,[],"['농업인', '어업인']","지방자치단체, 공기업, 천일염 영농(어)조합법인, 농(어)업회사법인, 농업협동조합, 수산업협동조합, 천일염관련 협동조합, 개인 및 법인(천일염 생산자) 중 천일염 인증을 받은 업체",영농(어)조합법인과 농(어)업회사법인 등 농수산업 관련 법인의 경우 설립 후 운영 실적이 1년 이하인 법인은 지원할 수 없음. 염전에서 전년도 및 당해연도에 농약사용이 적발되거나 잔류농약이 검출된 염전 및 염전생산자와 염전근로자의 자유의사에 어긋나는 근로강요행위가 적발된 염전 및 생산자는 지원대상에서 배제,심의회,[],[],시장․군수가 시․군 자체적으로 구성된 심의회를 거쳐 선정,,특정지역,['서울특별시 강남구'],3.0,년,아파트 거주,
119200000078,염전 바닥재 개선 지원,천일염 관련 종사자 및 단체 등에게 염전바닥재 개선을 위한 비용 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현금,"○ 염전바닥재 개선 지원(지원조건 : 국비 30%, 지벙바 30%, 자담 40%)",방문신청,지자체 사업 공고시,,,해당지역 시군구청/관할지자체,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000078,,,,,제한없음,,,,,,제한없음,,,,,[],"['농업인', '어업인']","지방자치단체, 공기업, 천일염 영농(어)조합법인, 농(어)업회사법인, 농업협동조합, 수산업협동조합, 천일염관련 협동조합, 개인 및 법인(천일염 생산자) 중 「소금산업진흥법」에 따른 천일염 인증을 받은 업체",영농(어)조합법인과 농(어)업회사법인 등 농수산업 관련 법인의 경우 설립 후 운영 실적이 1년 이하인 법인은 지원할 수 없음. 염전에서 전년도 및 당해연도에 농약사용이 적발되거나 잔류농약이 검출된 염전 및 염전생산자와 염전근로자의 자유의사에 어긋나는 근로강요행위가 적발된 염전 및 생산자는 지원대상에서 배제,심의회,[],[],시장․군수가 시․군 자체적으로 구성된 심의회를 거쳐 선정,,특정지역,['서울시 강남구'],,,아파트 거주자 우선,
119200000082,수산물 물류환경 개선,"어업인 및 생산자단체 등에게 지게차, 파렛트, 어상자 등 물류기기 임차료 지원",농림축산어업,해양수산부,중앙행정기관,법인/시설/단체,현금,"○ 지게차, 파렛트, 어상자 임차비 50% 지원",방문신청,공고일로부터 2주,,,수협중앙회/02-2240-2449,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000082,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],"어업인, 생산자단체 등",,선정위원회를 통한 선정,[],[],"단위수협, 도매시장 등을 대상으로 함",,전국,[],,,,
119200000085,항로표지 전문교육 지원,항로표지 관련 종사자 등에게 전문 교육·훈련 프로그램 제공,행정·안전,해양수산부,중앙행정기관,법인/시설/단체,현금,"○ 항로표지 전문인력의 양성 및 교육ㆍ훈련에 관한 사항, 교육프로그램의 개발 및 보급",기타 온라인신청,연중,,,해양수산부 항로표지과/044-200-5873,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000085,,,,,제한없음,,,,,,제한없음,,,,,[],[],한국항로표지기술원,,서류심사,[],[],항로표지법 시행령 제19조에 명시된 선정 기준을 따름,,전국,[],,,,
119200000097,어선어업생산자 단체 자조금 지원,사업실적 평가를 통해 수산자조금 운영단체에 1:1 매칭펀드로 기금 지원,농림축산어업,해양수산부,중앙행정기관,법인/시설/단체,현물,"○ 자조금 단체의 임의거출금과 1:1 매칭펀드(대응보조)로 지원함을 원칙이나, 사업실적을 평가하여 결과에 따라 예산 범위 내에서 차등지원 (국고보조 50%, 자부담(임의거출금) 50%)",방문신청,연중,,,공주대학교 산학협력단/041-330-1148,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000097,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],농수산자조금의 조성 및 운영에 관한 법률에 따라 수산자조금을 조성‧ 운영하는 단체(해수부 소관 비영리법인)로 민법 제32조에 의해 수산업자*의 전부 또는 일부를 회원으로 하여 해양수산부 장관의 허가를 받아 설립된 비영리법인 단체,,생산량 비율 기준,[],[],최근년도 기준으로 품목별 전국 생산량(또는 금액)대비 단체 구성원의 전체 생산량(또는 금액) 비율이 10% 이상,,전국,[],,,,
119200000109,인증부표 교체비용 지원,기존의 스티로폼 부표를 인증부표로 교체하고자 하는 어업인에게 교체 비용의 일부를 지원,농림축산어업,해양수산부,중앙행정기관,개인,현금,"ㅇ 국비35%, 지방비35%, 자부담 30% ㅇ 지원방법: 기존 스티로폼 부표를 인증부표로 교체하려는 자",정부24온라인신청||방문신청,자세한 날짜는 시군구청에 따라 다를 수 있음,,,해당지역 시군구청/-,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000109,,,,,제한없음,,,,,,제한없음,,,,,[],['수산업인'],"양식어업, 어장시설 등에 사용되는 스티로폼 부표를 인증부표로 교체하려는 자",수산업법 및 양식산업발전법에 따른 면허나 구획어업 및 수산종자산업육성법에 따른 수산종자생산업 허가를 받아 어업을 경영 중이거나 하려는 자,서류심사,[],[],"1. 김과 수하식 패류(굴, 홍합 등), 피낭류(멍게, 미더덕 등) 양식장에서 사용하는 스티로폼 부표를 대체하거나 신규로 양식장을 설치하고자 하는 자 또는 단체
2. 양식장 전체의 스티로폼 부표를 인증부표로 대체 또는 신규로 설치하는 양식장 전체를 인증부표로 설치하고자 하는 자 또는 단체
3. 교체하고자 하는 부표량 대비 스티로폼 부표 회수율을 높게 신청한 자
4. 어업경영체에 등록된 사업자
5. 양식보험에 가입한 자 또는 단체",,특정지역,['해당지역'],,,시군구청 소재지에 거주해야 함,
119200000110,패각 친환경 처리지원,양식장에서 나오는 폐패각을 친환경 처리 비용 일부 지원,문화·환경,해양수산부,중앙행정기관,개인,현금,"○ 국비20%, 지방비60%, 자부담 20% ○ 지원방법: 폐패각을 친환경 처리하고자 하는 자에 대하여 운반비의 일부를 지원",방문신청,자세한 날짜는 시군구청에 따라 다를 수 있음,,,해양수산부 양식산업과/044-200-5634,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000110,,,,,제한없음,,,,,,제한없음,,,,,[],"['농업인', '어업인']","패류 양식과정 중 발생하는 패각을 대상으로 하며, 패각발생이 있는자",,서류심사,"['사업자등록증', '자격증']","['경력사항', '사업계획서']",양식 패류 박신 또는 가공하는 사업장을 운영하는 자 또는 연안지역에서 방치되고 있는 패각을 자원화하기 위해 사업비 중 자담을 부담하여 처리하고자 하는 자,,전국,[],,,,
119200000111,수산동물질병 예방백신 공급 지원,어류양식장 운영자에게 백신공급비 지원,보건·의료,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,"○ 수산생물의 질병 예방 및 면역력 증강을 위한 백신, 면역증강제 지원 - 백신 : 국립수산물품질관리원 등으로부터 국가검정을 필한 제품 - 면역증강제 : 국공립 교육, 연구기관 등에서 효과 및 효능이 검증된 제품 (품목허가를 받은 부표 상 약품 설명서에 면역증강의 효능이 기재된 제품) - 수산동물예방 백신 사업비는 배정된 예산의 범위 내에서 1차~2차 백신 접종까지 우선 지원하되, 지자체 자율로 면역증강제를 지원할 수 있음 - 지원조건 : 국고 30%, 지방비 30%, 자부담 40%",방문신청,사업자 모집 공고 참고,,,경상북도 해양수산과/054-880-7726||전라남도 친환경수산과/061-286-6994||경상남도 수산안전기술원/055-254-3592,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000111,,,,,제한없음,,,,,,제한없음,,취업자,,,[],"['양식업자', '수산종자생산업자', '생산자단체(영어조합법인, 어촌계, 수협 등)']","양식산업발전법 또는 수산종자산업육성법에 따른 면허 및 허가를 취득한 양식장 또는 수산종자생산시설을 운영 중이며, 수산생물질병 관리법에 따른 방역에 관한 교육을 받은 양식업자, 수산종자생산업자, 생산자단체(영어조합법인, 어촌계, 수협 등) 등",,서류심사,[],[],"농어업재해보험 가입자 및 농수산물품질관리법에 따른 HACCP 등록 양식장, 수산동물예방백신 사업의 경우 자연재난 구호 및 복구 비용 부담기준에 따른 입식 신고 및 표적예찰 참여 실적이 있는 어가, 방역교육을 받은 수산생물양식자 및 종사자, 재원조달 계획이 명확하고 재원이 이미 확보된 사업자, 영어조합법인 등의 경우 농어업경영체 육성 및 지원에 관한 법률에 따른 경영정보 등록",,전국,[],,,,
119200000113,"방역사업비 지원(질병 예찰 및 방역, 교육)","양식어업인 등에게 방역교육, 질병진단 등에 소요되는 경비를 지원",농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,"○ 방역교육, 위촉공수산질병관리사 수당 및 경비, 방역사업 및 질병 진단에 드는 경비 - 방역교육 비용(식사료 제외) - 방역업무 수행에 필요한 위촉공수산질병관리사의 수당 및 경비(방역관 및 위촉공수산질병관리사의 방역복 포함) - 방역사업 및 질병 진단에 필요한 제 경비(시약 및 재료비, 홍보물 제작 비용, 단 소독제, 투약‧치료제 제외) - 방역교육은 (사)대한수산질병관리사회 등에 위탁하여 교육의 효율성 제고(위탁 계약 시 시‧도에서 일괄 계약 추진) - 지원조건 : 국고 50%, 지방비 50%",방문신청,사업자 모집 공고 참고,,,해당지역 시군구청/000-000-0000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000113,,,,,제한없음,,,,,,제한없음,,,,,"['대한수산질병관리사회', '병성감정실시기관']","['양식업자', '양식업종사자']","「양식산업발전법」에 따른 양식업자 및 양식업종사자, 수산생물관련단체(대한수산질병관리사회 포함), 병성감정실시기관, 방역수행기관",,서류심사,[],[],"농어업재해보험 가입자 및 농수산물품질관리법에 따른 HACCP 등록 양식장에 우선순위 지원, 수산생물질병 관리법 제38조 및 시행규칙 제38조에 따른 방역교육 미이수자에 대한 제한, 재원조달 계획 명확 및 자금 확보된 사업자에 한함, 영어조합법인은 경영정보 등록 필수",,특정지역,['해당지역'],,,시군구청 연락처가 000-000-0000인 지역,
119200000115,수산생물 방역장비 지원,신종질병 및 해외전염병 진단 업무 수행에 필요한 장비 도입비 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,"○ 방역사업비 : 방역사업 및 질병 진단 업무 수행에 필요한 장비 등 - 지원조건 : 국고 50%, 지방비 50%",방문신청,자세한 날짜는 시군구청에 따라 다를 수 있음,,,충청북도 내수면산업연구소/043-220-6526||충청남도 수산물안전성센터/041-635-7875||전북특별자치도 수산물안전센터/063-290-6954||전라남도 해양수산과학원/061-550-0662||경상남도 수산안전기술원/055-254-3554,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000115,,,,,제한없음,,,,,,제한없음,,,,,[],"['법에 따른 양식어업인', '수산생물 관련 단체', '대한수산질병관리사회', '병성감정실시기관', '방역 수행기관']",,,서류심사,[],[],"수산생물질병 관리법 제38조 및 같은 법 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 그 종사자에 대하여는 지원을 제한함, 재원조달 계획이 명확하여 재원(자담)이 이미 확보된 사업자에 한 함, 영어조합법인 등의 경우 농어업경영체 육성 및 지원에 관한 법률 제4조에 따라 경영정보를 등록하여야 함, 영어(농)조합법인 지원요건 및 사후관리기준에 적합한 사업자에 한 함",,전국,[],,,,
119200000116,쏙 구제 장비 구매 및 임대료 지원,쏙 발생 어업인 등에게 쏙 구제에 필요한 장비 구매비 및 임대 등을 지원,농림축산어업,해양수산부,중앙행정기관,개인||법인/시설/단체,현물,"○ 쏙 구제에 필요한 직·간접 방법(모래살포, 경운 등)이나 기타 장비구매비 및 임대 등 사업 지원 - 종묘구매․입식 등에 드는 경비는 제외, 인근 어장에 피해가 없도록 주의 - 세부적인 구제방법 등은 국립수산과학원과 협의하여 추진할 수 있음 - 지원조건 : 국고 50%, 지방비 30%, 자부담 20%",방문신청,사업자 모집 공고 참고,,,충청남도 수산자원과/041-635-4137||전라남도 수산자원과/061-286-6933,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000116,,,,,제한없음,,,,,,제한없음,,,,,[],['어업인'],"쏙이 발생하여 경운 등의 유해생물(쏙) 구제사업을 희망하는 어업인, 생산자단체(영어조합법인, 어촌계 등) 등",,서류심사,[],[],"쏙 구제를 해야 하는 어업 경영체, 수협, 어촌계, 지자체 등 - 사업계획이 명확하거나 재원(자담 등)이 이미 확보된 사업자에 한함. 영어(농)조합법인 지원요건 및 사후관리기준에 적합한 사업자에 한함. 정당한 사유 없이 사업을 포기, 거짓의 신청이나 기타 부정한 방법으로 보조금을 받는 등의 경우 해당 사업자는 지원을 제한. 말라카이트 그린, 공업용 포르말린 등 미승인 약품 및 수입·판매 금지된 의약품 등을 불법적으로 사용하여 적발된 자(2022년도 사업자 선정일 기준 최근 2년 이내)는 2022년 사업대상자 선정 시 사업지원 제한",,전국,[],,,,
119200000117,기생충 구제 경비 지원,양식업에 큰 피해를 초래하는 기생충 구제에 필요한 경비 지원,농림축산어업,해양수산부,중앙행정기관,개인,현물,"○ 기생충 구제사업 관련 예찰 및 모니터링에 드는 경비, 구제 약품 구매 등 - 예찰 및 모니터링 중 즉각적인 조치가 필요한 구제 약품 구매비(최대 5회) - 원인 규명 등 정기적인 조사에 필요한 출장비용*(현지조사 비용) - 모니터링 결과를 어업인 홍보 등을 위한 자료집 발간비 등 기타 부대 경비 ㆍ기생충 구제사업 관련 시료구매비 지출 불가(현장 기생충 확인 시 구제 약품 지원) ○ 지원조건 : 국고 100%",방문신청,자세한 날짜는 시군구청에 따라 다를 수 있음,,,해당지역 시군구청/해당지역 시군구청,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/119200000117,,,,,제한없음,,,,,,제한없음,,,,,[],"['양식어업인', '수산생물질병 관리기관', '병성감정실시기관', '방역수행기관', '수산생물방역관', '공수산질병관리사']","양식산업발전법에 따른 면허, 허가 또는 시험양식업 허가를 받고 방역교육을 받은 양식어업인, 수산생물질병 관리법에 따른 수산생물관련단체, 병성감정실시기관, 방역수행기관 - 수산생물방역관 및 공수산질병관리사 부족으로 모니터링 조사 등 업무 수행이 어려운 경우 (사)대한수산질병관리사회에 위탁하여 수행 가능",,서류심사,[],[],「수산생물질병 관리법」제38조 및 같은 법 시행규칙 제38조에 따라 방역교육을 받지 않은 수산생물양식자 및 그 종사자(양식업자 및 그 종사자)에 대하여는 지원을 제한,유해생물구제사업(기생충) 사업을 지원할 경우 방역교육을 받지 않은 수산생물양식자 및 그 종사자에 대한 지원 제한,특정지역,['해당지역'],,,해당지역 시군구청,
